Fecha,Temperatura [°C],Registro de Lluvia [mm],Velocidad de Viento [Km/h],Direccion de Viento [°],Rafaga de Viento [km/h]
13-04-2020 19:20,16.05,0,3.41985,157.5,11.7079
13-04-2020 19:30,15.54,0,3.01751,202.5,8.5295
13-04-2020 19:40,15.05,0,2.85658,202.5,5.91432
13-04-2020 19:50,14.7,0,3.62101,202.5,3.62101
13-04-2020 20:00,14.48,0,3.31926,202.5,9.93767
13-04-2020 20:10,14.32,0,4.06358,157.5,9.75662
13-04-2020 20:20,14.21,0,2.69564,157.5,7.64436
13-04-2020 20:30,14.2,0,3.64113,202.5,9.23359
13-04-2020 20:40,14.26,0,4.96884,157.5,10.7021
13-04-2020 20:50,14.38,0,5.39129,202.5,12.7138
13-04-2020 21:00,14.47,0,6.39713,202.5,12.4724
13-04-2020 21:10,14.39,0,6.21608,202.5,11.7683
13-04-2020 21:20,14.17,0,6.29654,225,13.5386
13-04-2020 21:30,13.82,0,5.43152,225,9.31406
13-04-2020 21:40,13.45,0,4.28487,225,7.72483
13-04-2020 21:50,13.26,0,3.7216,225,8.87149
13-04-2020 22:00,12.98,0,2.43413,225,8.00647
13-04-2020 22:10,12.43,0,0.784553,225,0.784553
13-04-2020 22:20,11.93,0,1.00584,225,3.90265
13-04-2020 22:30,11.66,0,2.07203,225,7.66448
13-04-2020 22:40,11.38,0,2.55483,225,7.50355
13-04-2020 22:50,11.18,0,2.31343,225,5.39129
13-04-2020 23:00,11.18,0,2.37378,225,11.3861
13-04-2020 23:10,11.09,0,2.35366,247.5,6.59829
13-04-2020 23:20,11.13,0,3.19856,247.5,7.40296
13-04-2020 23:30,10.91,0,1.40817,247.5,5.37117
13-04-2020 23:40,10.74,0,1.60934,247.5,5.25047
13-04-2020 23:50,10.56,0,2.07203,247.5,4.40557
14-04-2020 00:00,10.5,0,2.79623,247.5,4.72744
14-04-2020 00:10,10.4,0,2.09214,247.5,7.16156
14-04-2020 00:20,10.06,0,1.79039,247.5,4.22452
14-04-2020 00:30,9.98,0,3.27903,247.5,3.27903
14-04-2020 00:40,9.75,0,1.12654,270,4.48604
14-04-2020 00:50,9.45,0,1.89097,270,4.30498
14-04-2020 01:00,9.09,0,0.362102,270,1.73004
14-04-2020 01:10,8.78,0,0.683969,270,0.683969
14-04-2020 01:20,8.7,0,2.15249,270,4.72744
14-04-2020 01:30,8.66,0,2.77611,270,4.84814
14-04-2020 01:40,8.44,0,0.905254,270,2.25308
14-04-2020 01:50,8.2,0,0,270,0
14-04-2020 02:00,8.16,0,0,270,0
14-04-2020 02:10,8.13,0,0.905254,270,0.905254
14-04-2020 02:20,7.98,0,1.91109,270,4.04347
14-04-2020 02:30,7.89,0,0.341985,270,1.12654
14-04-2020 02:40,7.65,0,0,270,0
14-04-2020 02:50,7.56,0,0.905254,225,0.905254
14-04-2020 03:00,7.83,0,4.40557,225,10.4205
14-04-2020 03:10,7.86,0,4.24463,225,8.91172
14-04-2020 03:20,7.64,0,2.17261,225,4.40557
14-04-2020 03:30,7.41,0,0.784553,180,3.7216
14-04-2020 03:40,7.25,0,2.59506,292.5,5.21024
14-04-2020 03:50,7.18,0,1.40817,180,3.1181
14-04-2020 04:00,7.09,0,1.26736,157.5,1.26736
14-04-2020 04:10,7.04,0,3.41985,180,7.64436
14-04-2020 04:20,6.85,0,2.59506,247.5,4.90849
14-04-2020 04:30,6.79,0,3.13821,292.5,5.85397
14-04-2020 04:40,6.74,0,2.97728,292.5,7.10121
14-04-2020 04:50,7.05,0,3.78195,292.5,7.58401
14-04-2020 05:00,7.06,0,3.62101,292.5,6.63853
14-04-2020 05:10,6.93,0,3.1181,292.5,6.51783
14-04-2020 05:20,6.74,0,3.37961,292.5,3.41985
14-04-2020 05:30,6.52,0,3.2388,292.5,5.69304
14-04-2020 05:40,6.38,0,1.0863,292.5,4.02335
14-04-2020 05:50,6.21,0,0.0402335,292.5,0.563269
14-04-2020 06:00,6.13,0,0.643736,292.5,0.643736
14-04-2020 06:10,6.09,0,1.73004,292.5,4.00323
14-04-2020 06:20,6.18,0,3.09798,180,4.94872
14-04-2020 06:30,6.16,0,2.13238,247.5,4.94872
14-04-2020 06:40,5.97,0,0.885137,247.5,4.94872
14-04-2020 06:50,5.97,0,0.442569,270,3.80207
14-04-2020 07:00,5.92,0,2.05191,112.5,4.66709
14-04-2020 07:10,5.91,0,1.73004,135,5.51199
14-04-2020 07:20,5.71,0,0,90,0
14-04-2020 07:30,5.58,0,0,90,0
14-04-2020 07:40,5.5,0,0,292.5,0
14-04-2020 07:50,5.73,0,0,292.5,0
14-04-2020 08:00,6.1,0,0,292.5,0
14-04-2020 08:10,6.66,0,0,292.5,0
14-04-2020 08:20,7.25,0,0,292.5,0
14-04-2020 08:30,8.06,0,1.04607,292.5,4.22452
14-04-2020 08:40,8.99,0,0.985721,292.5,0.985721
14-04-2020 08:50,10.29,0,2.83646,292.5,7.2018
14-04-2020 09:00,11.57,0,2.17261,292.5,4.54639
14-04-2020 09:10,12.84,0,2.83646,292.5,6.51783
14-04-2020 09:20,13.64,0,4.54639,292.5,10.8027
14-04-2020 09:30,14.83,0,1.81051,292.5,5.99479
14-04-2020 09:40,15.96,0,2.33354,292.5,2.33354
14-04-2020 09:50,17.06,0,3.09798,292.5,3.09798
14-04-2020 10:00,18.01,0,3.2388,292.5,6.31666
14-04-2020 10:10,18.41,0,6.39713,247.5,12.1706
14-04-2020 10:20,19.25,0,5.08954,270,9.83709
14-04-2020 10:30,19.99,0,5.39129,270,12.6937
14-04-2020 10:40,20.37,0,5.45164,90,10.2797
14-04-2020 10:50,20.66,0,7.52366,90,14.7858
14-04-2020 11:00,21.1,0,7.40296,90,14.8059
14-04-2020 11:10,21.46,0,4.62685,90,10.1992
14-04-2020 11:20,21.75,0,6.79946,90,15.1077
14-04-2020 11:30,23.03,0,4.54639,90,10.9837
14-04-2020 11:40,22.7,0,8.00647,90,15.0272
14-04-2020 11:50,23.59,0,3.09798,90,10.2394
14-04-2020 12:00,24.43,0,5.39129,90,15.8922
14-04-2020 12:10,23.86,0,8.14728,90,18.1051
14-04-2020 12:20,23.99,0,2.39389,90,9.07265
14-04-2020 12:30,24.36,0,5.91432,90,17.5217
14-04-2020 12:40,24.63,0,4.94872,90,14.6048
14-04-2020 12:50,25.47,0,4.88837,90,11.1849
14-04-2020 13:00,25.05,0,4.72744,90,11.7884
14-04-2020 13:10,25.21,0,5.63269,90,12.6333
14-04-2020 13:20,26.37,0,5.89421,90,13.8806
14-04-2020 13:30,26.66,0,6.55806,90,10.8832
14-04-2020 13:40,26.99,0,3.82218,90,9.45487
14-04-2020 13:50,27.21,0,3.4802,90,10.5211
14-04-2020 14:00,27.16,0,6.07526,90,6.19596
14-04-2020 14:10,26.79,0,8.10705,90,17.9441
14-04-2020 14:20,27.63,0,4.24463,90,17.401
14-04-2020 14:30,28.23,0,4.9286,90,4.9286
14-04-2020 14:40,27.86,0,2.83646,90,10.4808
14-04-2020 14:50,27.78,0,6.39713,90,16.9383
14-04-2020 15:00,28.6,0,4.62685,90,13.4581
14-04-2020 15:10,27.59,0,7.94612,90,17.1998
14-04-2020 15:20,27.84,0,5.75339,90,14.4438
14-04-2020 15:30,27.1,0,8.7709,90,17.0992
14-04-2020 15:40,27.78,0,6.25631,90,13.6593
14-04-2020 15:50,27.64,0,5.71316,90,8.71055
14-04-2020 16:00,27.97,0,6.98051,90,13.619
14-04-2020 16:10,27.78,0,7.926,90,16.6366
14-04-2020 16:20,28.24,0,5.08954,90,10.4607
14-04-2020 16:30,28.29,0,5.55222,90,12.6937
14-04-2020 16:40,27.99,0,6.53794,90,13.3978
14-04-2020 16:50,27.62,0,8.5295,90,14.3835
14-04-2020 17:00,27.28,0,7.26215,90,14.2829
14-04-2020 17:10,27.09,0,7.10121,90,7.10121
14-04-2020 17:20,27.45,0,4.24463,90,10.2394
14-04-2020 17:30,27.05,0,6.11549,90,9.45487
14-04-2020 17:40,25.66,0,6.90005,90,16.9785
14-04-2020 17:50,23.73,0,5.21024,90,5.21024
14-04-2020 18:00,22.71,0,7.30238,90,15.2284
14-04-2020 18:10,21.49,0,7.16156,90,11.7482
14-04-2020 18:20,20.56,0,4.64697,90,9.51522
14-04-2020 18:30,19.84,0,5.33094,90,10.3802
14-04-2020 18:40,19.26,0,5.51199,90,10.9837
14-04-2020 18:50,18.54,0,4.38545,90,7.00063
14-04-2020 19:00,17.65,0,3.31926,112.5,9.33417
14-04-2020 19:10,16.79,0,2.73588,112.5,5.27059
14-04-2020 19:20,16.07,0,0.523035,112.5,2.59506
14-04-2020 19:30,15.27,0,0.221284,112.5,3.2388
14-04-2020 19:40,14.69,0,0.643736,112.5,4.5665
14-04-2020 19:50,14.04,0,0.86502,112.5,2.83646
14-04-2020 20:00,13.57,0,1.93121,112.5,3.82218
14-04-2020 20:10,13.34,0,1.26736,112.5,2.63529
14-04-2020 20:20,12.9,0,0.583386,112.5,0.583386
14-04-2020 20:30,12.58,0,0.563269,112.5,2.51459
14-04-2020 20:40,12.51,0,0,90,0
14-04-2020 20:50,12.48,0,0,90,0
14-04-2020 21:00,12.16,0,0,90,0
14-04-2020 21:10,12.05,0,0.221284,90,2.51459
14-04-2020 21:20,11.93,0,1.52887,90,4.84814
14-04-2020 21:30,11.7,0,0.462685,90,1.89097
14-04-2020 21:40,11.53,0,1.32771,90,6.63853
14-04-2020 21:50,11.67,0,1.40817,90,2.59506
14-04-2020 22:00,11.7,0,1.64957,90,3.963
14-04-2020 22:10,11.62,0,0.985721,90,3.33938
14-04-2020 22:20,11.4,0,1.30759,112.5,2.41401
14-04-2020 22:30,11.22,0,1.14665,112.5,3.4802
14-04-2020 22:40,10.95,0,0,112.5,0
14-04-2020 22:50,10.76,0,0.523035,112.5,2.97728
14-04-2020 23:00,10.55,0,2.01167,112.5,5.33094
14-04-2020 23:10,10.32,0,1.06619,112.5,3.86242
14-04-2020 23:20,10.17,0,0.905254,112.5,3.963
14-04-2020 23:30,9.94,0,0.341985,112.5,0.341985
14-04-2020 23:40,9.67,0,0,112.5,0
14-04-2020 23:50,9.66,0,1.24724,112.5,2.71576
15-04-2020 00:00,9.56,0,1.97144,112.5,3.29915
15-04-2020 00:10,9.4,0,1.56911,112.5,4.04347
15-04-2020 00:20,9.11,0,0.905254,112.5,0.905254
15-04-2020 00:30,8.89,0,0,112.5,0
15-04-2020 00:40,8.78,0,0.080467,112.5,3.41985
15-04-2020 00:50,8.63,0,0,112.5,0
15-04-2020 01:00,8.48,0,0,112.5,0
15-04-2020 01:10,8.73,0,2.45424,112.5,2.45424
15-04-2020 01:20,8.83,0,2.29331,112.5,4.86825
15-04-2020 01:30,8.73,0,2.49448,112.5,7.06098
15-04-2020 01:40,8.61,0,2.37378,112.5,8.02658
15-04-2020 01:50,8.38,0,0.321868,112.5,0.482802
15-04-2020 02:00,8.23,0,0.181051,112.5,0.663853
15-04-2020 02:10,8.06,0,0.160934,112.5,0.160934
15-04-2020 02:20,7.92,0,0.181051,112.5,0.603503
15-04-2020 02:30,7.69,0,0,112.5,0
15-04-2020 02:40,7.59,0,0.321868,112.5,2.77611
15-04-2020 02:50,7.54,0,0.341985,112.5,4.6872
15-04-2020 03:00,7.49,0,0,112.5,0
15-04-2020 03:10,7.28,0,0,112.5,0
15-04-2020 03:20,7.29,0,0.341985,112.5,3.74172
15-04-2020 03:30,7.39,0,0.362102,112.5,2.9974
15-04-2020 03:40,7.53,0,0,112.5,0
15-04-2020 03:50,7.4,0,0,112.5,0
15-04-2020 04:00,7.42,0,0.321868,112.5,3.37961
15-04-2020 04:10,7.52,0,0,112.5,0
15-04-2020 04:20,7.34,0,0,112.5,0
15-04-2020 04:30,7.22,0,0,112.5,0
15-04-2020 04:40,7.22,0,0.241401,112.5,2.91693
15-04-2020 04:50,7.1,0,0.0603503,112.5,2.33354
15-04-2020 05:00,7.15,0,0.402335,112.5,3.92277
15-04-2020 05:10,7.08,0,0.160934,112.5,1.66969
15-04-2020 05:20,7.03,0,0.563269,112.5,3.52043
15-04-2020 05:30,7.04,0,1.36794,112.5,3.82218
15-04-2020 05:40,6.77,0,0.261518,112.5,4.62685
15-04-2020 05:50,6.73,0,0,112.5,0
15-04-2020 06:00,6.63,0,0,112.5,0
15-04-2020 06:10,6.59,0,0.0603503,112.5,2.07203
15-04-2020 06:20,6.6,0,0.86502,112.5,5.14989
15-04-2020 06:30,6.67,0,1.48864,112.5,6.33678
15-04-2020 06:40,6.77,0,3.52043,112.5,10.3199
15-04-2020 06:50,6.61,0,1.02595,67.5,5.47176
15-04-2020 07:00,6.61,0,3.1181,67.5,8.1674
15-04-2020 07:10,6.61,0,2.41401,67.5,5.81374
15-04-2020 07:20,6.51,0,0.563269,67.5,3.6009
15-04-2020 07:30,6.32,0,0,67.5,0
15-04-2020 07:40,6.24,0,0,67.5,0
15-04-2020 07:50,6.16,0,0,67.5,0
15-04-2020 08:00,6.32,0,0,67.5,0
15-04-2020 08:10,6.91,0,0,67.5,0
15-04-2020 08:20,7.82,0,0.140817,67.5,2.25308
15-04-2020 08:30,8.73,0,0.301751,67.5,2.37378
15-04-2020 08:40,9.68,0,1.38806,67.5,1.56911
15-04-2020 08:50,10.55,0,0.543152,67.5,2.83646
15-04-2020 09:00,11.55,0,0.362102,67.5,0.362102
15-04-2020 09:10,12.54,0,1.36794,90,3.13821
15-04-2020 09:20,13.67,0,1.06619,90,1.06619
15-04-2020 09:30,14.96,0,0.261518,90,2.47436
15-04-2020 09:40,16.11,0,0.523035,90,2.09214
15-04-2020 09:50,16.84,0,1.60934,90,1.60934
15-04-2020 10:00,17.86,0,0.724203,90,0.724203
15-04-2020 10:10,19.07,0,0.502919,90,2.33354
15-04-2020 10:20,20.03,0,1.26736,90,3.21868
15-04-2020 10:30,20.18,0,4.00323,90,6.87993
15-04-2020 10:40,20.64,0,4.54639,90,8.63009
15-04-2020 10:50,20.89,0,4.74755,90,9.0123
15-04-2020 11:00,20.86,0,5.41141,90,10.7021
15-04-2020 11:10,21.38,0,5.00907,90,8.38869
15-04-2020 11:20,21.67,0,6.45748,90,6.45748
15-04-2020 11:30,21.89,0,6.59829,90,13.8403
15-04-2020 11:40,22.06,0,5.49187,90,12.0097
15-04-2020 11:50,22.09,0,8.12717,90,18.95
15-04-2020 12:00,22.24,0,7.3225,90,11.1246
15-04-2020 12:10,22.84,0,6.59829,90,13.8001
15-04-2020 12:20,23.01,0,7.90588,90,15.0473
15-04-2020 12:30,23.8,0,5.79362,90,14.8059
15-04-2020 12:40,24.39,0,7.90588,90,15.8721
15-04-2020 12:50,24.72,0,8.02658,90,15.3692
15-04-2020 13:00,25.14,0,7.24203,90,7.24203
15-04-2020 13:10,25.76,0,7.58401,90,16.1537
15-04-2020 13:20,26.31,0,7.12133,90,15.5502
15-04-2020 13:30,26.36,0,8.32833,90,15.3692
15-04-2020 13:40,26.37,0,8.79102,90,16.6164
15-04-2020 13:50,26.85,0,6.81958,90,14.7657
15-04-2020 14:00,27.1,0,10.1791,90,17.9441
15-04-2020 14:10,27.05,0,8.5295,90,20.6398
15-04-2020 14:20,26.76,0,9.97791,90,19.0304
15-04-2020 14:30,27.06,0,11.2855,90,24.2608
15-04-2020 14:40,27.42,0,8.95195,90,16.5159
15-04-2020 14:50,27.46,0,9.21347,90,20.4587
15-04-2020 15:00,27.55,0,8.32833,90,18.8092
15-04-2020 15:10,27.72,0,9.43476,90,19.6541
15-04-2020 15:20,27.91,0,9.97791,90,21.4646
15-04-2020 15:30,27.75,0,8.95195,90,20.8007
15-04-2020 15:40,27.75,0,9.41464,90,19.5736
15-04-2020 15:50,27.64,0,9.59569,90,18.6482
15-04-2020 16:00,28.32,0,7.8053,90,20.2375
15-04-2020 16:10,28.1,0,8.10705,90,20.1771
15-04-2020 16:20,27.92,0,10.0986,90,22.6917
15-04-2020 16:30,27.44,0,9.81697,90,24.3815
15-04-2020 16:40,27.43,0,8.99219,90,20.5996
15-04-2020 16:50,27.51,0,8.06682,90,13.4179
15-04-2020 17:00,26.79,0,10.6619,90,18.8896
15-04-2020 17:10,26.65,0,8.93184,90,17.8637
15-04-2020 17:20,26.52,0,8.85137,90,20.8611
15-04-2020 17:30,26.08,0,9.97791,90,17.6223
15-04-2020 17:40,25.11,0,9.75662,90,20.3179
15-04-2020 17:50,23.86,0,8.97207,90,19.8955
15-04-2020 18:00,23.35,0,10.2998,90,19.1511
15-04-2020 18:10,22.65,0,9.47499,90,17.8436
15-04-2020 18:20,22.07,0,8.8916,90,19.2115
15-04-2020 18:30,21.52,0,9.67616,45,17.2602
15-04-2020 18:40,21.15,0,9.3744,45,17.8637
15-04-2020 18:50,20.74,0,8.69044,67.5,17.3205
15-04-2020 19:00,20.35,0,8.54962,90,18.266
15-04-2020 19:10,19.79,0,5.29071,45,12.1505
15-04-2020 19:20,19.47,0,7.46331,67.5,14.826
15-04-2020 19:30,19.15,0,6.39713,45,12.2712
15-04-2020 19:40,18.81,0,5.79362,45,13.4983
15-04-2020 19:50,18.48,0,5.87409,45,14.2427
15-04-2020 20:00,18.18,0,5.43152,45,9.91756
15-04-2020 20:10,17.93,0,5.37117,45,11.3056
15-04-2020 20:20,17.7,0,5.49187,45,10.3601
15-04-2020 20:30,17.36,0,4.84814,45,10.5412
15-04-2020 20:40,17.28,0,5.97467,45,11.9695
15-04-2020 20:50,17.29,0,7.14145,45,15.0473
15-04-2020 21:00,17.19,0,6.63853,45,18.3465
15-04-2020 21:10,17.27,0,8.12717,45,16.194
15-04-2020 21:20,17.26,0,7.90588,45,20.0363
15-04-2020 21:30,17.09,0,8.46915,22.5,21.1427
15-04-2020 21:40,16.97,0,9.47499,22.5,18.5678
15-04-2020 21:50,16.69,0,7.60413,0,19.9156
15-04-2020 22:00,16.65,0,8.79102,0,21.4847
15-04-2020 22:10,16.57,0,6.65864,22.5,15.2284
15-04-2020 22:20,16.32,0,6.07526,22.5,12.7741
15-04-2020 22:30,16.18,0,5.81374,22.5,12.0097
15-04-2020 22:40,16.12,0,6.55806,22.5,16.033
15-04-2020 22:50,16.1,0,7.34261,22.5,16.536
15-04-2020 23:00,16.07,0,7.16156,22.5,15.7916
15-04-2020 23:10,16.02,0,8.73067,45,18.1051
15-04-2020 23:20,16.02,0,9.19336,22.5,17.8033
15-04-2020 23:30,15.83,0,7.5639,45,14.4841
15-04-2020 23:40,15.9,0,10.0584,22.5,20.5593
15-04-2020 23:50,15.9,0,10.9435,22.5,21.7864
16-04-2020 00:00,15.88,0,9.57557,22.5,20.1369
16-04-2020 00:10,15.82,0,10.8027,45,23.4561
16-04-2020 00:20,15.71,0,8.7709,22.5,20.9415
16-04-2020 00:30,15.47,0,8.32833,45,20.3783
16-04-2020 00:40,15.32,0,8.26798,45,17.6022
16-04-2020 00:50,15.18,0,8.12717,45,15.8118
16-04-2020 01:00,15,0,7.40296,45,15.0473
16-04-2020 01:10,14.81,0,5.31082,22.5,11.9493
16-04-2020 01:20,14.81,0,5.83386,22.5,14.0817
16-04-2020 01:30,14.87,0,5.57234,22.5,14.2427
16-04-2020 01:40,14.84,0,6.69888,22.5,17.3406
16-04-2020 01:50,14.57,0,5.95456,45,12.8144
16-04-2020 02:00,14.61,0,9.31406,22.5,18.8293
16-04-2020 02:10,14.37,0,4.82802,22.5,11.547
16-04-2020 02:20,14.28,0,5.99479,22.5,11.7683
16-04-2020 02:30,14.06,0,3.66125,22.5,8.32833
16-04-2020 02:40,13.95,0,6.31666,22.5,14.3835
16-04-2020 02:50,13.97,0,6.41724,45,14.122
16-04-2020 03:00,13.71,0,5.08954,45,10.0584
16-04-2020 03:10,13.35,0,3.50031,45,9.07265
16-04-2020 03:20,12.85,0,2.77611,45,10.2595
16-04-2020 03:30,12.87,0,4.8079,22.5,8.44903
16-04-2020 03:40,13.18,0,6.05514,22.5,13.5185
16-04-2020 03:50,13.27,0,4.86825,0,13.1564
16-04-2020 04:00,13.48,0,5.71316,0,11.2453
16-04-2020 04:10,13.39,0,5.29071,0,11.6476
16-04-2020 04:20,13.23,0,4.62685,0,10.7222
16-04-2020 04:30,12.76,0,1.54899,0,5.37117
16-04-2020 04:40,12.13,0,1.16677,0,3.21868
16-04-2020 04:50,11.48,0,0.221284,0,1.62946
16-04-2020 05:00,11.01,0,1.56911,0,4.50615
16-04-2020 05:10,10.79,0,2.05191,0,5.75339
16-04-2020 05:20,10.57,0,3.03763,0,6.69888
16-04-2020 05:30,11.13,0,5.00907,0,17.2199
16-04-2020 05:40,11.69,0,1.0863,0,4.46592
16-04-2020 05:50,11.45,0,1.02595,0,3.21868
16-04-2020 06:00,11.13,0,0.362102,0,3.1181
16-04-2020 06:10,10.69,0,0.382218,0,0.382218
16-04-2020 06:20,10.24,0,0,0,0
16-04-2020 06:30,9.86,0,0,0,0
16-04-2020 06:40,9.51,0,0,0,0
16-04-2020 06:50,9.39,0,1.20701,0,5.08954
16-04-2020 07:00,9.33,0,1.28747,0,5.87409
16-04-2020 07:10,9.35,0,0.301751,0,3.01751
16-04-2020 07:20,9.1,0,0.221284,0,2.07203
16-04-2020 07:30,9.35,0,0.301751,0,2.15249
16-04-2020 07:40,9.25,0,0.563269,0,4.22452
16-04-2020 07:50,9.08,0,0.583386,0,2.33354
16-04-2020 08:00,9.27,0,0,0,0
16-04-2020 08:10,9.72,0,0.0201168,0,1.24724
16-04-2020 08:20,10.42,0,1.50876,0,1.50876
16-04-2020 08:30,11.5,0,2.97728,0,5.31082
16-04-2020 08:40,12.7,0,0,0,0
16-04-2020 08:50,13.99,0,1.79039,0,10.1992
16-04-2020 09:00,15.04,0,7.06098,67.5,11.1447
16-04-2020 09:10,15.9,0,6.9604,67.5,13.78
16-04-2020 09:20,16.41,0,8.95195,67.5,16.375
16-04-2020 09:30,16.86,0,8.63009,67.5,16.4555
16-04-2020 09:40,17.37,0,8.44903,67.5,14.6048
16-04-2020 09:50,18.04,0,6.05514,45,12.3517
16-04-2020 10:00,18.44,0,7.76507,90,15.7112
16-04-2020 10:10,18.74,0,8.58985,90,17.1998
16-04-2020 10:20,18.95,0,8.36857,22.5,14.5243
16-04-2020 10:30,19.39,0,8.7709,67.5,18.608
16-04-2020 10:40,19.78,0,9.47499,67.5,18.4873
16-04-2020 10:50,20.51,0,7.60413,90,16.6567
16-04-2020 11:00,20.95,0,7.926,90,20.841
16-04-2020 11:10,21.48,0,8.54962,90,16.4153
16-04-2020 11:20,21.45,0,10.1791,67.5,18.5879
16-04-2020 11:30,21.61,0,10.8027,67.5,23.4159
16-04-2020 11:40,22.38,0,10.0181,67.5,23.1745
16-04-2020 11:50,23.13,0,10.5412,90,20.8812
16-04-2020 12:00,,,,,
16-04-2020 12:10,23.85,0,11.6275,90,21.4445
16-04-2020 12:20,24.1,0,13.7397,90,24.8241
16-04-2020 12:30,24.35,0,12.4523,90,22.4503
16-04-2020 12:40,25.03,0,10.9636,90,23.6171
16-04-2020 12:50,25.11,0,12.0499,90,25.0856
16-04-2020 13:00,24.87,0,13.6392,90,29.3705
16-04-2020 13:10,25.36,0,13.438,90,24.6631
16-04-2020 13:20,25.61,0,13.6995,90,28.425
16-04-2020 13:30,26.03,0,12.0097,90,30.678
16-04-2020 13:40,26.09,0,13.5788,90,30.678
16-04-2020 13:50,26.34,0,11.6677,90,24.7838
16-04-2020 14:00,26.7,0,11.8488,90,28.2238
16-04-2020 14:10,26.82,0,13.8403,90,25.8701
16-04-2020 14:20,27.01,0,12.5529,90,26.6346
16-04-2020 14:30,27.16,0,12.3919,90,26.8559
16-04-2020 14:40,27.53,0,11.4867,90,26.8156
16-04-2020 14:50,27.8,0,11.205,90,27.399
16-04-2020 15:00,27.44,0,13.78,90,28.4652
16-04-2020 15:10,27.36,0,14.4036,45,28.1232
16-04-2020 15:20,27.53,0,12.7138,45,25.7897
16-04-2020 15:30,27.33,0,13.0759,45,28.3445
16-04-2020 15:40,27.28,0,15.6307,67.5,31.0603
16-04-2020 15:50,27.34,0,12.5327,45,23.7176
16-04-2020 16:00,27.44,0,11.5872,45,22.5308
16-04-2020 16:10,27.43,0,11.5269,45,26.0311
16-04-2020 16:20,27.29,0,12.3718,45,24.5022
16-04-2020 16:30,27.15,0,12.6736,45,25.669
16-04-2020 16:40,27.06,0,11.9292,45,30.678
16-04-2020 16:50,26.79,0,12.7339,45,24.4217
16-04-2020 17:00,26.48,0,12.5529,45,28.606
16-04-2020 17:10,26.39,0,11.4665,45,24.8844
16-04-2020 17:20,26.06,0,13.2368,45,23.8786
16-04-2020 17:30,25.77,0,12.4523,45,25.85
16-04-2020 17:40,24.9,0,12.6333,67.5,22.913
16-04-2020 17:50,23.82,0,11.3458,45,25.6489
16-04-2020 18:00,23.33,0,12.9351,45,24.6833
16-04-2020 18:10,22.87,0,12.4523,90,24.462
16-04-2020 18:20,22.42,0,13.9007,45,28.0629
16-04-2020 18:30,21.98,0,10.4205,45,24.462
16-04-2020 18:40,21.58,0,10.4406,45,22.1083
16-04-2020 18:50,21.2,0,9.33417,45,20.1168
16-04-2020 19:00,20.82,0,9.95779,90,19.0304
16-04-2020 19:10,20.53,0,10.3199,90,19.815
16-04-2020 19:20,20.16,0,8.60997,45,16.3549
16-04-2020 19:30,19.86,0,8.87149,45,20.4386
16-04-2020 19:40,19.62,0,9.19336,45,18.3867
16-04-2020 19:50,19.34,0,8.08693,45,14.122
16-04-2020 20:00,19.11,0,8.44903,45,15.1479
16-04-2020 20:10,18.84,0,7.86565,45,18.608
16-04-2020 20:20,18.58,0,8.1674,45,16.0934
16-04-2020 20:30,18.34,0,8.75079,45,17.9441
16-04-2020 20:40,18.22,0,10.7826,45,24.5223
16-04-2020 20:50,18.05,0,9.07265,45,19.3523
16-04-2020 21:00,17.93,0,9.45487,22.5,25.7897
16-04-2020 21:10,17.83,0,9.3744,45,21.3238
16-04-2020 21:20,17.72,0,10.5814,45,28.6463
16-04-2020 21:30,17.55,0,10.4607,45,21.4847
16-04-2020 21:40,17.5,0,10.863,45,24.301
16-04-2020 21:50,17.31,0,8.42892,45,15.8922
16-04-2020 22:00,17.13,0,8.18752,45,20.4185
16-04-2020 22:10,17.06,0,8.02658,22.5,17.7631
16-04-2020 22:20,16.91,0,7.70472,22.5,17.4412
16-04-2020 22:30,16.87,0,8.34845,22.5,19.7949
16-04-2020 22:40,16.76,0,8.58985,45,18.1252
16-04-2020 22:50,16.81,0,9.49511,22.5,18.4068
16-04-2020 23:00,16.64,0,6.07526,45,11.4464
16-04-2020 23:10,16.39,0,6.17584,45,14.6852
16-04-2020 23:20,16.18,0,4.98895,45,14.6249
16-04-2020 23:30,16.09,0,4.70732,22.5,16.194
16-04-2020 23:40,15.92,0,5.27059,0,14.122
16-04-2020 23:50,16.06,0,5.93444,22.5,13.4782
17-04-2020 00:00,16.21,0,6.83969,22.5,14.4036
17-04-2020 00:10,16.18,0,5.55222,22.5,11.1447
17-04-2020 00:20,15.99,0,4.90849,0,16.9383
17-04-2020 00:30,15.92,0,6.61841,0,16.0934
17-04-2020 00:40,16.14,0,9.51522,0,18.0648
17-04-2020 00:50,16.25,0,9.31406,0,19.6742
17-04-2020 01:00,16.2,0,8.87149,0,18.2861
17-04-2020 01:10,16.06,0,7.78518,0,15.7916
17-04-2020 01:20,16.13,0,9.45487,0,18.4672
17-04-2020 01:30,16.32,0,10.3601,0,19.0103
17-04-2020 01:40,16.22,0,9.71639,0,20.4185
17-04-2020 01:50,16.05,0,7.76507,0,15.2284
17-04-2020 02:00,16.06,0,9.11289,0,19.5535
17-04-2020 02:10,16.16,0,9.71639,0,17.8436
17-04-2020 02:20,16.31,0,9.81697,0,21.0421
17-04-2020 02:30,16.41,0,9.07265,0,18.4471
17-04-2020 02:40,16.34,0,11.4062,0,23.1141
